Id,Stopname,Polsub,Xcoord,Ycoord,Turnout,Shelter,Bench,PWD
599,Cheyenne @ Tenaya (W),Las Vegas,-115.252099,36.218387,None,1,1,1
600,Cheyenne @ Terry (E),Las Vegas,-115.220869,36.216799,None,1,1,1
601,Cheyenne @ Torrey Pines (E),Las Vegas,-115.233379,36.21735,None,1,1,1
602,Cheyenne @ Torrey Pines (W),Las Vegas,-115.234819,36.217747,None,1,1,1
603,Cheyenne @ Trade (E),North Las Vegas,-115.154082,36.217689,None,1,1,1
604,Cheyenne @ Trade (W),North Las Vegas,-115.154983,36.217898,None,0,0,1
605,Cheyenne @ Van Der Meer (E),North Las Vegas,-115.106618,36.217528,None,1,1,1
606,Cheyenne @ CSN-Cheyenne (W),North Las Vegas,-115.104139,36.2178,None,1,2,1
607,Cheyenne @ Crawford (W),North Las Vegas,-115.109598,36.217757,None,1,0,1
608,Cheyenne @ Walnut (E),Clark County,-115.08848,36.21759,None,0,0,1
609,Cheyenne @ Walnut (W),Clark County,-115.09012,36.217848,None,2,1,1
611,Cheyenne @ Whispering Willow (E),Las Vegas,-115.228537,36.216959,None,0,1,1
618,Civic Center @ Basswood (S),North Las Vegas,-115.121108,36.216603,None,0,1,1
619,Civic Center @ Brooks (S),North Las Vegas,-115.121063,36.213701,None,0,1,1
620,Civic Center @ Brooks (N),North Las Vegas,-115.12081,36.214436,None,0,1,1
622,Civic Center @ Carey (S),North Las Vegas,-115.121117,36.203641,None,1,1,1
623,Civic Center @ Cartier (N),North Las Vegas,-115.120914,36.207009,None,0,0,1
624,Civic Center @ Putnam (S),North Las Vegas,-115.121164,36.206097,None,0,1,1
626,Civic Center @ Constitution (N),North Las Vegas,-115.117577,36.197994,None,1,1,1
627,Civic Center @ Evans (N),North Las Vegas,-115.120758,36.210899,None,1,1,1
628,Civic Center @ Evans (S),North Las Vegas,-115.121242,36.210036,None,1,1,1
630,Civic Center @ Las Vegas (N),North Las Vegas,-115.12064,36.202602,None,1,1,1
631,Civic Center @ Las Vegas (S),North Las Vegas,-115.119914,36.201363,None,1,1,1
632,Civic Center @ Lake Mead (N),North Las Vegas,-115.116351,36.196504,None,1,1,1
633,Civic Center @ Lake Mead (S),North Las Vegas,-115.116408,36.194814,None,1,1,1
635,Civic Center @ McDaniel (N),North Las Vegas,-115.119211,36.201036,None,1,1,1
636,Civic Center @ Constitution (S),North Las Vegas,-115.118513,36.198404,None,1,1,1
637,Civic Center @ Owens (N),North Las Vegas,-115.116019,36.189073,None,1,1,1
639,Civic Center @ Tonopah (N),North Las Vegas,-115.116101,36.192527,None,0,0,1
640,Civic Center @ Tonopah (S),North Las Vegas,-115.116354,36.191719,None,0,0,1
653,Commerce @ Duchess (S),North Las Vegas,-115.142938,36.20651,None,0,0,1
655,CSN (N),North Las Vegas,-115.106982,36.218619,One Bus,1,1,1
661,Convention Center @ Channel 8 (E),Clark County,-115.161345,36.132251,None,0,0,1
667,Craig @ Allen (E),North Las Vegas,-115.188701,36.239253,Turn Lane,1,0,1
668,Craig @ Bradley (E),Las Vegas,-115.2161,36.238719,None,1,1,1
669,Craig @ Calimesa (E),Clark County,-115.07182,36.240239,None,0,0,1
670,Craig @ Ferrell (E),North Las Vegas,-115.184171,36.239291,None,1,0,1
671,Craig @ Ivory (E),Las Vegas,-115.218897,36.238759,None,1,1,1
672,Craig @ Jones (E),Las Vegas,-115.224937,36.238848,None,1,1,1
674,Craig @ Lamb (E),Clark County,-115.079038,36.240308,None,1,1,1
675,Craig @ Lamont (W),Clark County,-115.066862,36.240581,None,0,1,1
676,Craig @ Lamont (E),Clark County,-115.065255,36.240324,None,0,1,1
677,Craig @ Las Vegas (E),Clark County,-115.056551,36.240424,Turn Lane,0,0,1
679,Craig @ Las Vegas (E),Clark County,-115.059716,36.240357,Two Bus,1,1,1
680,Craig @ Puebla (W),Clark County,-115.071344,36.240531,None,1,1,1
682,Craig @ San Mateo (E),North Las Vegas,-115.202579,36.238789,None,0,0,1
683,Craig @ Thom (E),Las Vegas,-115.210311,36.23864,None,1,1,1
684,Craig @ Nellis (W),Clark County,-115.063253,36.240618,None,1,1,1
685,Craig @ Valley (E),North Las Vegas,-115.197507,36.238983,None,1,1,1
688,Decatur @ Alexander (N),North Las Vegas,-115.207321,36.232485,None,1,1,1
689,Decatur @ Alpine (S),Las Vegas,-115.206064,36.160499,None,1,1,1
690,Decatur @ Alpine (N),Las Vegas,-115.205705,36.159682,None,0,0,1
691,Decatur @ Alta (N),Las Vegas,-115.205845,36.167464,None,1,1,1
692,Decatur @ Alta (S),Las Vegas,-115.206214,36.165556,Turn Lane,0,1,1
693,Decatur @ Bonanza (N),Las Vegas,-115.205883,36.177694,None,1,1,1
694,Decatur @ Bonanza (S),Las Vegas,-115.206213,36.177067,Pocket,1,1,1
695,Decatur @ Carmen (S),Las Vegas,-115.206286,36.1826,None,1,1,1
696,Decatur @ Casa Bonita (N),North Las Vegas,-115.207379,36.227063,None,1,1,1
697,Decatur @ Charleston (S),Las Vegas,-115.206034,36.158573,Turn Lane,2,2,1
698,Decatur @ Cheyenne (N),North Las Vegas,-115.207344,36.217872,None,1,1,1
699,Decatur @ Concord Village (N),Las Vegas,-115.205881,36.192602,None,1,1,1
701,Decatur @ Desert Inn (N),Clark County,-115.20791,36.130532,None,0,1,1
702,Decatur @ Desert Inn (S),Clark County,-115.20826,36.129394,None,0,0,1
703,Decatur @ Lake Mead (S),Las Vegas,-115.206217,36.191967,None,1,1,1
704,Decatur @ Doe (S),Las Vegas,-115.208152,36.153076,None,1,1,1
705,Decatur @ Edna (S),Clark County,-115.208289,36.138093,None,2,2,1
706,Decatur @ Eldora (N),Clark County,-115.20796,36.141842,None,0,1,1
707,Decatur @ Eldora (S),Clark County,-115.208294,36.140385,None,1,2,1
709,Decatur @ Eugene (N),Las Vegas,-115.205709,36.199684,None,1,1,1
710,Decatur @ Eugene (S),Las Vegas,-115.206073,36.198499,None,1,1,1
711,Decatur @ Evergreen (S),Las Vegas,-115.206115,36.162578,None,1,1,1
712,Decatur @ Faircenter (N),Las Vegas,-115.205773,36.157983,One Bus,1,1,1
713,Decatur @ Flamingo (N),Clark County,-115.207908,36.115979,None,1,1,1
714,Decatur @ Flamingo (S),Clark County,-115.208261,36.1144,Turn Lane,1,1,1
715,Decatur @ Hayes (N),Las Vegas,-115.205837,36.165002,None,0,1,1
718,Decatur @ Lake Mead (N),Las Vegas,-115.205799,36.195986,None,0,0,1
719,Decatur @ Lake Mead (S),Las Vegas,-115.206163,36.194717,None,1,1,1
720,Decatur @ Meadows (S),Las Vegas,-115.206207,36.169212,One Bus,1,1,1
722,Decatur @ O'Bannon (N),Las Vegas,-115.207985,36.148482,None,1,1,1
723,Decatur @ O'Bannon (S),Las Vegas,-115.208359,36.147679,One Bus,1,1,1
724,Decatur @ Oakey (N),Las Vegas,-115.207801,36.152826,None,1,1,1
725,Decatur @ Oakey (S),Las Vegas,-115.208336,36.151265,None,1,1,1
726,Decatur @ Palmyra (S),Clark County,-115.208261,36.133142,None,0,0,1
727,Decatur @ Pennwood (N),Las Vegas,-115.207941,36.137769,None,1,1,1
728,Decatur @ Rancho (N),North Las Vegas,-115.207717,36.213606,One Bus,1,1,1
730,Decatur @ Rancho Rea (N),North Las Vegas,-115.207403,36.223818,None,1,1,1
731,Decatur @ Roberta (N),Las Vegas,-115.20551,36.206067,One Bus,0,0,1
733,Decatur @ Rochelle (N),Clark County,-115.207871,36.112371,None,0,1,1
734,Decatur @ Rochelle (S),Clark County,-115.208207,36.11074,None,1,1,1
735,Decatur @ Royal Ridge (N),Clark County,-115.207844,36.106604,None,0,1,1
736,Decatur @ Royal Ridge (S),Clark County,-115.208179,36.105853,None,1,2,1
737,Decatur @ Sahara (N),Las Vegas,-115.207951,36.145784,One Bus,1,1,1
738,Decatur @ Sahara (S),Clark County,-115.208319,36.143956,None,1,1,1
739,Decatur @ San Miguel (N),North Las Vegas,-115.207413,36.235758,None,1,1,1
740,Decatur @ Sirius (N),Clark County,-115.20793,36.134425,None,0,1,1
741,Decatur @ Smoke Ranch (N),Las Vegas,-115.205527,36.20349,One Bus,1,1,1
742,Decatur @ Smoke Ranch (S),Las Vegas,-115.20598,36.202196,None,1,1,1
743,Decatur @ Spring Mountain (N),Clark County,-115.207954,36.126726,None,0,1,1
744,Decatur @ Spring Mountain (S),Clark County,-115.208306,36.125382,None,1,1,1
745,Decatur @ Supai (N),Clark County,-115.207954,36.119131,None,0,1,1
747,Decatur @ Tropicana (N),Clark County,-115.207778,36.101936,Turn Lane,1,1,1
748,Decatur @ Twain (N),Clark County,-115.208001,36.122985,None,0,1,1
749,Decatur @ Twain (S),Clark County,-115.20834,36.121905,None,0,1,1
750,Decatur @ University (N),Clark County,-115.207864,36.110464,None,0,1,1
751,Decatur @ Vegas (N),Las Vegas,-115.205967,36.188635,None,1,1,1
752,Decatur @ Vegas (S),Las Vegas,-115.206351,36.187262,Other - See Comments,1,1,1
753,Decatur @ Via San Andros (S),Clark County,-115.208263,36.117274,None,0,1,1
754,Decatur @ Washington (N),Las Vegas,-115.205934,36.181462,None,1,1,1
755,Decatur @ Washington (S),Las Vegas,-115.206264,36.180144,None,1,0,1
756,Decatur @ Westmoreland (N),Las Vegas,-115.205983,36.185404,None,0,1,1
763,Desert Inn @ 3983 Desert Inn (E),Clark County,-115.087942,36.129501,None,0,0,1
764,Desert Inn @ Yuma (E),Clark County,-115.122506,36.129772,None,0,1,1
765,Lamb @ Boulder (N),Clark County,-115.083136,36.130644,None,1,1,1
766,Desert Inn @ Boulder (W),Clark County,-115.085164,36.129757,None,1,1,1
767,Desert Inn @ Brentwood (W),Clark County,-115.096961,36.129771,None,0,0,1
768,Desert Inn @ Burnham (W),Clark County,-115.122498,36.129952,None,0,0,1
772,Desert Inn @ Crystal Water (W),Las Vegas,-115.289704,36.129811,None,1,1,1
775,Desert Inn @ Eastern (E),Clark County,-115.117891,36.12973,None,1,1,1
776,Desert Inn @ Eastern (W),Clark County,-115.119356,36.129952,None,0,1,1
777,Desert Inn @ Hidden Canyon (W),Las Vegas,-115.293392,36.129879,None,1,1,1
778,Desert Inn @ Joe W Brown (W),Clark County,-115.146624,36.129789,None,1,1,1
779,Desert Inn @ La Canada (W),Clark County,-115.132602,36.129921,None,1,0,1
782,Desert Inn @ Mojave (E),Clark County,-115.104549,36.129637,None,1,1,1
783,Desert Inn @ Mojave (W),Clark County,-115.105907,36.129863,None,0,1,1
784,Desert Inn @ Mariner Bay (W),Las Vegas,-115.284794,36.129743,None,0,0,1
786,Desert Inn @ Pawnee (E),Clark County,-115.127338,36.129789,None,0,1,1
788,Desert Inn @ Pecos (E),Clark County,-115.100498,36.129601,None,0,0,1
789,Desert Inn @ Pecos (W),Clark County,-115.101815,36.129831,None,0,1,1
790,Desert Inn @ McLeod (W),Clark County,-115.110985,36.129901,None,0,2,1
791,Desert Inn @ Pecos-McLeod (E),Clark County,-115.109214,36.129666,None,0,0,1
792,Desert Inn @ Sandhill (E),Clark County,-115.091344,36.129497,None,1,1,1
793,Desert Inn @ Sandhill (W),Clark County,-115.093101,36.129727,None,0,1,1
795,Desert Inn @ Seminole (E),Clark County,-115.131822,36.129724,None,0,0,1
796,Desert Inn @ Pawnee (W),Clark County,-115.127664,36.129981,None,0,0,1
797,Desert Inn @ Surfline (W),Las Vegas,-115.302718,36.129946,None,1,1,1
799,Desert Inn @ Topaz (E),Clark County,-115.113586,36.129694,None,0,1,1
800,Desert Inn @ Topaz (W),Clark County,-115.114922,36.129927,None,1,1,1
801,Desert Inn @ Ventana Hills (W),Las Vegas,-115.298261,36.129942,None,1,1,1
802,Desert Inn @ Wayne (E),Clark County,-115.096203,36.129549,None,0,0,1
816,Durango @ Paddle Wheel (S),Las Vegas,-115.2791,36.134535,None,0,0,1
822,Durango @ Sahara (S),Las Vegas,-115.279106,36.139997,None,0,0,1
823,Durango @ Starboard (S),Las Vegas,-115.279101,36.137366,None,0,0,1
824,Durango @ Venetian Strada (N),Las Vegas,-115.277808,36.170148,None,1,1,1
827,Eaker @ 4620 Eaker (S),North Las Vegas,-115.081719,36.244413,None,0,0,0
828,Eastern @ Stewart (N),Las Vegas,-115.115695,36.165548,None,1,1,1
829,Eastern @ Ballard (N),Las Vegas,-115.118734,36.158166,None,1,1,1
830,Eastern @ Blue Grass (N),Clark County,-115.118072,36.046217,None,1,1,1
831,Eastern @ Bluegrass (S),Clark County,-115.118354,36.045564,None,0,0,1
832,Eastern @ Bonanza (N),Las Vegas,-115.116073,36.174776,None,0,0,1
833,Eastern @ Bonanza (S),Las Vegas,-115.11629,36.172852,None,1,1,1
834,Eastern @ Cedar (N),Las Vegas,-115.115886,36.170529,None,1,1,1
835,Eastern @ Cedar (S),Las Vegas,-115.116103,36.169651,None,0,1,1
836,Eastern @ Chandler (N),Clark County,-115.118585,36.074836,None,1,1,1
837,Eastern @ Charleston (S),Las Vegas,-115.119054,36.158343,None,1,1,1
838,Eastern @ Desert Inn (N),Clark County,-115.118404,36.130434,None,1,1,1
839,Eastern @ Desert Inn (S),Clark County,-115.118713,36.1292,None,0,1,1
840,Eastern @ El Dorado (N),Clark County,-115.118113,36.053615,None,1,1,1
841,Eastern @ Emerson (N),Clark County,-115.118568,36.126534,None,0,0,1
842,Eastern @ Flamingo (N),Clark County,-115.119009,36.115688,None,1,1,1
843,Eastern @ Flamingo (S),Clark County,-115.119333,36.11378,None,1,1,1
844,Eastern @ Franklin (N),Las Vegas,-115.118735,36.155639,None,1,1,1
845,Eastern @ Franklin (S),Las Vegas,-115.119004,36.154683,None,0,1,1
846,Eastern @ Fremont (S),Las Vegas,-115.117566,36.160725,None,1,1,1
847,Eastern @ Fremont (N),Las Vegas,-115.117893,36.160176,Turn Lane,1,1,1
848,Eastern @ Golden Arrow (S),Clark County,-115.1187,36.132051,None,0,0,1
849,Eastern @ Hacienda (N),Clark County,-115.118746,36.09342,None,1,1,1
850,Eastern @ Hacienda (S),Clark County,-115.119006,36.092328,None,0,0,1
851,Eastern @ Harmon (N),Clark County,-115.118924,36.107908,One Bus,1,1,1
852,Eastern @ Harmon (S),Clark County,-115.119215,36.106819,None,0,1,1
853,Eastern @ Harris (N),Las Vegas,-115.115992,36.17855,None,1,1,1
854,Eastern @ Isabelle (N),Las Vegas,-115.11573,36.163259,None,0,1,1
855,Eastern @ Karen (S),Clark County,-115.118821,36.139826,None,0,1,1
856,Eastern @ Kirk (S),Las Vegas,-115.116273,36.177609,None,1,1,1
857,Eastern @ Maule (N),Clark County,-115.118367,36.06458,None,0,0,1
859,Eastern @ Oakey (N),Las Vegas,-115.11872,36.152173,None,0,1,1
860,Eastern @ Oakey (S),Las Vegas,-115.118982,36.151301,None,0,0,1
861,Eastern @ Karen (N),Clark County,-115.118592,36.141229,None,0,1,1
862,Eastern @ Oquendo (S),Clark County,-115.11895,36.081505,Turn Lane,1,1,1
863,Eastern @ Owens (S),Las Vegas,-115.11625,36.188128,None,1,1,1
864,Eastern @ Palma Vista (S),Clark County,-115.118727,36.13591,None,0,1,1
865,Eastern @ Palora (N),Clark County,-115.118445,36.134499,None,0,0,1
866,Eastern @ Patrick (N),Clark County,-115.118624,36.080013,None,1,1,1
867,Eastern @ Patrick (S),Clark County,-115.118884,36.078432,None,0,0,1
868,Eastern @ Pueblo (S),Clark County,-115.118921,36.124463,None,0,0,1
869,Eastern @ Rawhide (N),Clark County,-115.118713,36.090209,None,0,0,1
870,Eastern @ Rawhide (S),Clark County,-115.118982,36.08945,None,0,0,1
871,Eastern @ Reno (N),Clark County,-115.118795,36.096978,None,0,1,1
872,Eastern @ Reno (S),Clark County,-115.119046,36.096159,None,0,1,1
873,Eastern @ Robindale (S),Clark County,-115.118312,36.048957,None,0,1,1
874,Eastern @ Robindale (N),Clark County,-115.118047,36.050054,None,1,1,1
875,Eastern @ Rochelle (N),Clark County,-115.119025,36.111481,None,1,1,1
876,Eastern @ Rochelle (S),Clark County,-115.119279,36.110553,None,1,1,1
877,Eastern @ Russell (N),Clark County,-115.118679,36.085495,None,1,1,1
878,Eastern @ Russell (S),Clark County,-115.119007,36.085678,One Bus,1,1,1
879,Eastern @ Sahara (N),Las Vegas,-115.118648,36.145313,None,1,1,1
880,Eastern @ Sahara (S),Clark County,-115.118945,36.143589,None,1,1,1
881,Eastern @ Searles (N),Las Vegas,-115.115966,36.185822,None,0,1,1
882,Eastern @ Searles (S),Las Vegas,-115.116213,36.184325,None,1,1,1
884,Eastern @ St Louis (N),Las Vegas,-115.118695,36.148711,None,0,1,1
885,Eastern @ St Louis (S),Las Vegas,-115.118926,36.147753,None,1,1,1
886,Eastern @ Stewart (S),Las Vegas,-115.115946,36.165751,None,1,1,1
887,Eastern @ Isabelle (S),Las Vegas,-115.116075,36.162553,None,0,1,1
888,Eastern @ Sunset Park (N),Clark County,-115.118462,36.068006,None,1,1,1
889,Eastern @ Sunset (N),Clark County,-115.118562,36.072358,None,2,2,1
890,Eastern @ Sunset (S),Clark County,-115.118801,36.07043,None,0,0,1
891,Eastern @ Tioga (S),Clark County,-115.119088,36.120507,None,0,1,1
892,Eastern @ Tompkins (N),Clark County,-115.118892,36.104319,None,0,1,1
893,Eastern @ Dottys Gaming & Spirits (S),Clark County,-115.11913,36.102031,None,1,1,1
894,Eastern @ Tropicana (N),Clark County,-115.118832,36.1008,None,1,1,1
895,Eastern @ Tropicana (S),Clark County,-115.119084,36.099028,None,1,1,1
896,Eastern @ Twain (N),Clark County,-115.118729,36.122755,None,0,0,1
897,Eastern @ Vegas Valley (N),Clark County,-115.118437,36.137729,Two Bus,1,1,1
898,Eastern @ Sonrisa (N),Clark County,-115.118849,36.120032,None,0,1,1
899,Eastern @ Viking (S),Clark County,-115.119275,36.117272,Two Bus,1,1,1
900,Eastern @ Warm Springs Marketplace (S),Clark County,-115.118498,36.058568,None,0,0,1
901,Eastern @ Warm Springs (N),Clark County,-115.118155,36.057454,One Bus,1,1,1
902,Eastern @ Warm Springs (S),Clark County,-115.11843,36.055495,None,1,1,1
903,Eastern @ Washington (N),Las Vegas,-115.115931,36.181906,None,1,1,1
904,Eastern @ Washington (S),Las Vegas,-115.116211,36.18043,None,1,1,1
915,Englestad @ Recco (N),North Las Vegas,-115.147603,36.19645,None,0,0,1
916,Englestad @ Lilly (N),North Las Vegas,-115.147291,36.199935,None,0,0,1
917,Flamingo @ Algonquin (W),Clark County,-115.134203,36.114735,None,1,1,1
918,Flamingo @ Annie Oakley (E),Clark County,-115.086206,36.114958,None,0,1,1
919,Flamingo @ Arville (E),Clark County,-115.198739,36.115299,Two Bus,1,1,1
920,Flamingo @ Arville (W),Clark County,-115.199147,36.115658,None,0,0,1
921,Flamingo @ Torrey Pines (E),Clark County,-115.237019,36.11438,None,1,1,1
922,Flamingo @ Baldwin (W),Clark County,-115.062289,36.115067,None,0,1,1
923,Flamingo @ Boulder (W),Clark County,-115.0682,36.115067,None,0,0,1
924,Flamingo @ Broadgate (W),Clark County,-115.087747,36.115328,None,1,1,1
925,Flamingo @ Buffalo (E),Clark County,-115.260057,36.114539,None,2,2,1
926,Flamingo @ Burnham (E),Clark County,-115.123411,36.114519,None,0,0,1
927,Flamingo @ Burnham (W),Clark County,-115.124402,36.114797,None,1,1,1
928,Flamingo @ Calle San Remo (W),Clark County,-115.204247,36.115658,None,0,0,1
929,Flamingo @ Cambridge (W),Clark County,-115.14279,36.114792,None,1,1,1
930,Flamingo @ Cameron (E),Clark County,-115.203447,36.115339,None,0,0,1
932,Flamingo @ Claymont (E),Clark County,-115.141726,36.11449,None,1,1,1
933,Flamingo @ Decatur (E),Clark County,-115.207468,36.115328,None,1,1,1
934,Flamingo @ Decatur (W),Clark County,-115.208734,36.115581,None,1,1,1
935,Flamingo @ Delos (W),Clark County,-115.211657,36.115437,None,0,0,1
936,Flamingo @ Don Bonito (E),Clark County,-115.079685,36.114841,None,0,0,1
937,Flamingo @ Duneville (E),Clark County,-115.2198,36.114638,None,1,1,1
938,Flamingo @ Duneville (W),Clark County,-115.221197,36.114889,None,0,1,1
940,Flamingo @ Eastern (E),Clark County,-115.118247,36.114582,One Bus,1,1,1
941,Flamingo @ Eastern (W),Clark County,-115.1199,36.11483,Turn Lane,1,1,1
942,Flamingo @ Edmond (E),Clark County,-115.211517,36.11512,None,1,1,1
943,Flamingo @ El Camino (E),Clark County,-115.228991,36.114378,None,1,1,1
944,Flamingo @ El Camino (W),Clark County,-115.230289,36.114697,None,0,1,1
945,Flamingo @ Eucalyptus (E),Clark County,-115.112663,36.114777,None,1,1,1
946,Flamingo @ Tuscany Suites (E),Clark County,-115.160782,36.114249,One Bus,0,0,1
949,Flamingo @ Hildebrand (E),Clark County,-115.105928,36.114978,None,1,2,1
950,Flamingo @ Hotel Rio (W),Clark County,-115.187839,36.115577,Two Bus,0,0,1
951,Flamingo @ Howard Hughes (W),Clark County,-115.159722,36.114547,None,0,0,1
952,Flamingo @ Jimmy Durante (W),Clark County,-115.051998,36.11496,None,0,1,1
953,Flamingo @ Jones (E),Clark County,-115.223681,36.114417,None,1,1,1
954,Flamingo @ Jones (W),Clark County,-115.225499,36.114651,None,1,1,1
955,Flamingo @ Koval (E),Clark County,-115.162989,36.11435,None,1,1,1
956,Flamingo @ Koval (W),Clark County,-115.164967,36.11467,None,2,2,1
957,Flamingo @ Las Vegas (E),Clark County,-115.171635,36.114505,None,2,2,1
958,Flamingo @ Las Vegas (W),Clark County,-115.174108,36.114868,Two Bus,1,1,1
959,Flamingo @ Lindell (E),Clark County,-115.2159,36.114858,None,1,1,1
960,Flamingo @ Lindell (W),Clark County,-115.21738,36.115107,None,1,1,1
961,Flamingo @ Maryland (E),Clark County,-115.136057,36.11444,None,1,1,1
962,Flamingo @ Maryland (W),Clark County,-115.139003,36.114731,Turn Lane,2,3,1
963,Flamingo @ Mountain Vista (W),Clark County,-115.07194,36.11508,None,0,0,1
964,Flamingo @ Mountain Vista (E),Clark County,-115.072942,36.114815,None,1,1,1
965,Flamingo @ Nellis (W),Clark County,-115.06533,36.115028,Turn Lane,1,1,1
966,Flamingo @ CC Housing Authority (W),Clark County,-115.057638,36.115228,Pocket,1,1,1
967,Flamingo @ New Forest (E),Clark County,-115.256567,36.114508,None,1,1,1
968,Flamingo @ Palos Verdes (E),Clark County,-115.149887,36.114613,None,0,0,1
969,Flamingo @ Palos Verdes (W),Clark County,-115.151226,36.114835,None,1,1,1
970,Flamingo @ Paradise (E),Clark County,-115.152793,36.114323,Two Bus,0,2,1
971,Flamingo @ Paradise (W),Clark County,-115.15475,36.114435,None,1,0,1
972,Flamingo @ Hospitality (E),Clark County,-115.156381,36.114177,None,0,0,1
973,Flamingo @ Pearl (W),Clark County,-115.097128,36.115437,None,0,0,1
974,Flamingo @ Pecos (E),Clark County,-115.100032,36.115111,None,1,2,1
975,Flamingo @ Pecos (W),Clark County,-115.102428,36.115359,None,1,1,1
978,Flamingo @ Rainbow (E),Clark County,-115.242402,36.114381,None,2,3,1
979,Flamingo @ Ravenwood (E),Clark County,-115.248429,36.114419,None,1,1,1
980,Flamingo @ Redwood (W),Clark County,-115.239669,36.11471,None,1,1,1
